MedCodeId,OriginalReadCode,CleansedReadCode,Term,SnomedCTConceptId,SnomedCTDescriptionId,Release,EmisCodeCategoryId
459167016,C10FD,C10FD00,Type 2 diabetes mellitus with hypoglycaemic coma,719216001,3316336015,,32
459169018,C10FD-1,C10FD11,Hypoglycaemic coma co-occurrent and due to diabetes mellitus type II,719216001,3316336015,,32
459306016,C10FF-1,C10FF11,Type II diabetes mellitus with peripheral angiopathy,314902007,459306016,,32
459308015,C10FF,C10FF00,Type 2 diabetes mellitus with peripheral angiopathy,314902007,459308015,,32
459309011,C109G,C109G00,Non-insulin dependent diabetes mellitus with arthropathy,314903002,459309011,,32
459310018,C10FG,C10FG00,Type 2 diabetes mellitus with arthropathy,314903002,459310018,,32
459311019,C10FG-1,C10FG11,Type II diabetes mellitus with arthropathy,314903002,459311019,,32
459312014,C10FH-1,C10FH11,Type II diabetes mellitus with neuropathic arthropathy,314904008,459312014,,32
459313016,C10FH,C10FH00,Type 2 diabetes mellitus with neuropathic arthropathy,314904008,459313016,,32
483882011,C10C,C10C.00,Maturity-onset diabetes of the young,609561005,2967884018,,32
483886014,C10C-1,C10C.11,Maturity onset diabetes in youth,609561005,2967884018,,32
493773010,C109-1,C109.11,NIDDM - Non-insulin dependent diabetes mellitus,44054006,493773010,,32
493774016,C10F-1,C10F.11,Type II diabetes mellitus,44054006,493774016,,32
1223147012,C10FJ-1,C10FJ11,Insulin treated Type II diabetes mellitus,237599002,1223147012,,32
1223148019,C109J-1,C109J11,Insulin treated non-insulin dependent diabetes mellitus,237599002,1223148019,,32
1230929011,C10G,C10G.00,Secondary pancreatic diabetes mellitus,51002006,1230929011,,32
1484867016,F4206,F420600,Non proliferative diabetic retinopathy,390834004,1484867016,,32
1785163015,F4207,F420700,High risk proliferative diabetic retinopathy,312907002,1785163015,,32
1785332013,F4200,F420000,Background diabetic retinopathy,390834004,1785332013,,32
2622193012,C101,C101.00,Diabetes mellitus with ketoacidosis,420422005,2622193012,,32
2674067015,C10ER,C10ER00,Latent autoimmune diabetes mellitus in adult,426875007,2674067015,,32
13751000006117,C108y,C108y00,Other specified diabetes mellitus with multiple comps,385041000000108,760111000000115,,32
13761000006115,C106y,C106y00,Other specified diabetes mellitus with neurological comps,422088007,2618195014,,32
13771000006110,C105y,C105y00,Other specified diabetes mellitus with ophthalmic complicatn,25093002,42062018,,32
13781000006113,C10yy,C10yy00,Other specified diabetes mellitus with other spec comps,73211009,121589010,,32
13811000006110,C10zy,C10zy00,Other specified diabetes mellitus with unspecified comps,74627003,123939015,,32
84471000006119,C109-2,C109.12,Type 2 diabetes mellitus,44054006,197761014,,32
84481000006116,C1097-2,C109712,Type 2 diabetes mellitus - poor control,443694000,2921019012,,32
84491000006118,C109G-2,C109G12,Type 2 diabetes mellitus with arthropathy,314903002,459310018,,32
84501000006114,C109E-2,C109E12,Type 2 diabetes mellitus with diabetic cataract,420756003,3688522015,,32
84511000006112,C1095-2,C109512,Type 2 diabetes mellitus with gangrene,421631007,2618206011,,32
84521000006116,C109D-2,C109D12,Type 2 diabetes mellitus with hypoglycaemic coma,719216001,3316336015,,32
84531000006118,C109A-2,C109A12,Type 2 diabetes mellitus with mononeuropathy,420436000,2618201018,,32
84541000006111,C1093-2,C109312,Type 2 diabetes mellitus with multiple complications,190388001,292577016,,32
84551000006113,C109C-2,C109C12,Type 2 diabetes mellitus with nephropathy,420279001,3035432019,,32
84561000006110,C1092-2,C109212,Type 2 diabetes mellitus with neurological complications,421326000,3695406015,,32
84571000006115,C109H-2,C109H12,Type 2 diabetes mellitus with neuropathic arthropathy,314904008,459313016,,32
84581000006117,C1091-2,C109112,Type 2 diabetes mellitus with ophthalmic complications,422099009,3698440016,,32
84591000006119,C109F-2,C109F12,Type 2 diabetes mellitus with peripheral angiopathy,314902007,459308015,,32
84601000006110,C109B-2,C109B12,Type 2 diabetes mellitus with polyneuropathy,713706002,3297353013,,32
84611000006113,C1090-2,C109012,Type 2 diabetes mellitus with renal complications,420279001,2618208012,,32
84621000006117,C1096-2,C109612,Type 2 diabetes mellitus with retinopathy,422034002,3699410014,,32
84631000006119,C1094-2,C109412,Type 2 diabetes mellitus with ulcer,190389009,292579018,,32
84641000006112,C1099-2,C109912,Type 2 diabetes mellitus without complication,313436004,457329019,,32
84841000006113,C109-3,C109.13,Type II diabetes mellitus,44054006,493774016,,32
84851000006110,C1097-1,C109711,Type II diabetes mellitus - poor control,443694000,2921019012,,32
84861000006112,C109G-1,C109G11,Type II diabetes mellitus with arthropathy,314903002,459311019,,32
84871000006117,C109E-1,C109E11,Cataract due to diabetes mellitus type 2,420756003,3688522015,,32
84881000006119,C1095-1,C109511,Type II diabetes mellitus with gangrene,421631007,2618206011,,32
84891000006116,C109D-1,C109D11,Type II diabetes mellitus with hypoglycaemic coma,719216001,3316336015,,32
84901000006117,C109A-1,C109A11,Mononeuropathy with type 2 diabetes mellitus,420436000,3697667019,,32
84911000006119,C1093-1,C109311,Type II diabetes mellitus with multiple complications,190388001,292576013,,32
84921000006110,C109C-1,C109C11,Renal disorder due to type 2 diabetes mellitus,420279001,3013392012,,32
84931000006113,C1092-1,C109211,Neurological disorder with diabetes type 2,421326000,3695406015,,32
84941000006115,C109H-1,C109H11,Type II diabetes mellitus with neuropathic arthropathy,314904008,459312014,,32
84951000006118,C1091-1,C109111,Disorder of eye with type 2 diabetes mellitus,422099009,3698440016,,32
84961000006116,C109F-1,C109F11,Type II diabetes mellitus with peripheral angiopathy,314902007,459306016,,32
84971000006111,C109B-1,C109B11,Type II diabetes mellitus with polyneuropathy,713706002,3297353013,,32
84981000006114,C1090-1,C109011,Type II diabetes mellitus with renal complications,420279001,3013392012,,32
84991000006112,C1096-1,C109611,Type II diabetes mellitus with retinopathy,422034002,3699410014,,32
85001000006117,C1094-1,C109411,Type II diabetes mellitus with ulcer,190389009,292581016,,32
85011000006119,C1099-1,C109911,Type II diabetes mellitus without complication,313436004,457330012,,32
189721000000113,C10N0,C10N000,Secondary diabetes mellitus without complication,8801005,15518018,,32
198461000000116,C10G0,C10G000,Diabetes mellitus associated with pancreatic disease,51002006,84990019,,32
213141000006111,L180X,L180X00,"Pre-existing diabetes mellitus, unspecified",385051000000106,760131000000111,,32
214921000006116,F372,F372.00,Polyneuropathy in diabetes,49455004,82373015,,32
223291000000111,C1001-1,C100111,Maturity onset diabetes,44054006,493774016,,32
280511000006113,C109D,C109D00,Non-insulin dependent diabetes mellitus with hypoglyca coma,719216001,3316336015,,32
280521000006117,C109A,C109A00,Non-insulin dependent diabetes mellitus with mononeuropathy,420436000,3697667019,,32
280531000006119,C109C,C109C00,Non-insulin dependent diabetes mellitus with nephropathy,420279001,3035432019,,32
280541000006112,C109B,C109B00,Non-insulin dependent diabetes mellitus with polyneuropathy,713706002,3297353013,,32
280551000006114,C1094,C109400,Non-insulin-dependent diabetes mellitus with ulcer,190389009,292580015,,32
280571000006116,C109,C109.00,Non-insulin dependent diabetes mellitus,44054006,493773010,,32
280581000006118,C1093,C109300,Non-insulin-dependent diabetes mellitus with multiple complications,190388001,292578014,,32
280591000006115,C1092,C109200,Non-insulin-dependent diabetes mellitus with neuro comps,421326000,3695406015,,32
281161000006114,C109E,C109E00,Non-insulin depend diabetes mellitus with diabetic cataract,420756003,3035281015,,32
281171000006119,C1097,C109700,Type II diabetes mellitus uncontrolled,443694000,2842387018,,32
281181000006116,C109H,C109H00,Non-insulin dependent diabetes mellitus with neuropathic arthropathy,314904008,459314010,,32
281211000006117,C1095,C109500,Gangrene associated with type 2 diabetes mellitus,421631007,2967779019,,32
299621000000117,C10FR,C10FR00,Gastroparesis with type 2 diabetes mellitus,713703005,3698412014,,32
377001000006117,Cyu2,Cyu2.00,[X]Diabetes mellitus,73211009,121589010,,32
494831000000119,C10N1,C10N100,Diabetes mellitus associated with cystic fibrosis,426705001,2674608014,,32
587111000006111,C1091,C109100,Non-insulin-dependent diabetes mellitus with ophthalm comps,422099009,3698440016,,32
587521000006111,C1090,C109000,Non-insulin-dependent diabetes mellitus with renal comps,420279001,2615535015,,32
